pair_id,label,class_dir,disaster,disaster_type,pre_image,post_image,pre_json,post_json,building_count,no_damage_buildings,minor_damage_buildings,major_damage_buildings,destroyed_buildings
mexico-earthquake_00000003,minor-damage,minor_damage,mexico-earthquake,earthquake,Full dataset\train\train\images\mexico-earthquake_00000003_pre_disaster.png,Full dataset\train\train\images\mexico-earthquake_00000003_post_disaster.png,Full dataset\train\train\labels\mexico-earthquake_00000003_pre_disaster.json,Full dataset\train\train\labels\mexico-earthquake_00000003_post_disaster.json,932,923,9,0,0
midwest-flooding_00000132,minor-damage,minor_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000132_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000132_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000132_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000132_post_disaster.json,5,4,1,0,0
hurricane-harvey_00000206,minor-damage,minor_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000206_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000206_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000206_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000206_post_disaster.json,180,177,3,0,0
hurricane-harvey_00000381,minor-damage,minor_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000381_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000381_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000381_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000381_post_disaster.json,142,138,4,0,0
hurricane-michael_00000463,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000463_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000463_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000463_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000463_post_disaster.json,141,140,1,0,0
hurricane-florence_00000306,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000306_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000306_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000306_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000306_post_disaster.json,35,34,1,0,0
hurricane-florence_00000536,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000536_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000536_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000536_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000536_post_disaster.json,5,0,5,0,0
hurricane-harvey_00000174,minor-damage,minor_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000174_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000174_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000174_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000174_post_disaster.json,1,0,1,0,0
midwest-flooding_00000018,minor-damage,minor_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000018_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000018_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000018_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000018_post_disaster.json,170,166,4,0,0
midwest-flooding_00000418,minor-damage,minor_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000418_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000418_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000418_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000418_post_disaster.json,3,2,1,0,0
hurricane-matthew_00000007,minor-damage,minor_damage,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000007_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000007_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000007_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000007_post_disaster.json,27,13,14,0,0
hurricane-harvey_00000153,minor-damage,minor_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000153_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000153_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000153_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000153_post_disaster.json,57,56,1,0,0
midwest-flooding_00000391,minor-damage,minor_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000391_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000391_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000391_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000391_post_disaster.json,3,0,3,0,0
hurricane-michael_00000177,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000177_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000177_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000177_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000177_post_disaster.json,24,16,8,0,0
hurricane-florence_00000122,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000122_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000122_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000122_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000122_post_disaster.json,3,0,3,0,0
hurricane-florence_00000526,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000526_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000526_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000526_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000526_post_disaster.json,1,0,1,0,0
midwest-flooding_00000359,minor-damage,minor_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000359_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000359_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000359_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000359_post_disaster.json,69,68,1,0,0
hurricane-michael_00000403,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000403_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000403_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000403_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000403_post_disaster.json,22,12,10,0,0
hurricane-florence_00000353,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000353_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000353_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000353_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000353_post_disaster.json,13,12,1,0,0
midwest-flooding_00000426,minor-damage,minor_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000426_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000426_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000426_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000426_post_disaster.json,10,9,1,0,0
midwest-flooding_00000410,minor-damage,minor_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000410_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000410_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000410_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000410_post_disaster.json,23,22,1,0,0
midwest-flooding_00000282,minor-damage,minor_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000282_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000282_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000282_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000282_post_disaster.json,21,20,1,0,0
hurricane-florence_00000324,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000324_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000324_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000324_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000324_post_disaster.json,2,1,1,0,0
hurricane-michael_00000228,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000228_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000228_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000228_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000228_post_disaster.json,36,19,17,0,0
hurricane-florence_00000416,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000416_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000416_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000416_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000416_post_disaster.json,57,55,2,0,0
hurricane-michael_00000039,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000039_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000039_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000039_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000039_post_disaster.json,24,16,8,0,0
hurricane-florence_00000079,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000079_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000079_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000079_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000079_post_disaster.json,8,7,1,0,0
hurricane-harvey_00000284,minor-damage,minor_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000284_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000284_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000284_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000284_post_disaster.json,76,48,28,0,0
mexico-earthquake_00000057,minor-damage,minor_damage,mexico-earthquake,earthquake,Full dataset\train\train\images\mexico-earthquake_00000057_pre_disaster.png,Full dataset\train\train\images\mexico-earthquake_00000057_post_disaster.png,Full dataset\train\train\labels\mexico-earthquake_00000057_pre_disaster.json,Full dataset\train\train\labels\mexico-earthquake_00000057_post_disaster.json,343,342,1,0,0
midwest-flooding_00000150,minor-damage,minor_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000150_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000150_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000150_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000150_post_disaster.json,2,0,2,0,0
hurricane-matthew_00000301,minor-damage,minor_damage,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000301_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000301_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000301_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000301_post_disaster.json,2,0,2,0,0
hurricane-matthew_00000093,minor-damage,minor_damage,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000093_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000093_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000093_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000093_post_disaster.json,2,0,2,0,0
socal-fire_00000095,minor-damage,minor_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000095_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000095_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000095_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000095_post_disaster.json,1,0,1,0,0
hurricane-harvey_00000270,minor-damage,minor_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000270_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000270_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000270_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000270_post_disaster.json,1,0,1,0,0
hurricane-matthew_00000092,minor-damage,minor_damage,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000092_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000092_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000092_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000092_post_disaster.json,466,15,451,0,0
santa-rosa-wildfire_00000312,minor-damage,minor_damage,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000312_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000312_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000312_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000312_post_disaster.json,10,7,3,0,0
