pair_id,label,class_dir,disaster,disaster_type,pre_image,post_image,pre_json,post_json,building_count,no_damage_buildings,minor_damage_buildings,major_damage_buildings,destroyed_buildings
santa-rosa-wildfire_00000072,destroyed,destroyed,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000072_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000072_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000072_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000072_post_disaster.json,7,5,0,0,2
midwest-flooding_00000117,destroyed,destroyed,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000117_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000117_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000117_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000117_post_disaster.json,13,9,1,2,1
hurricane-harvey_00000291,destroyed,destroyed,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000291_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000291_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000291_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000291_post_disaster.json,5,0,0,0,5
santa-rosa-wildfire_00000308,destroyed,destroyed,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000308_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000308_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000308_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000308_post_disaster.json,7,0,0,0,7
hurricane-harvey_00000493,destroyed,destroyed,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000493_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000493_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000493_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000493_post_disaster.json,36,0,0,7,29
hurricane-michael_00000058,destroyed,destroyed,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000058_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000058_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000058_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000058_post_disaster.json,67,48,9,6,4
hurricane-michael_00000101,destroyed,destroyed,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000101_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000101_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000101_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000101_post_disaster.json,21,6,10,2,3
socal-fire_00000966,destroyed,destroyed,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000966_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000966_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000966_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000966_post_disaster.json,20,16,0,0,4
palu-tsunami_00000088,destroyed,destroyed,palu-tsunami,tsunami,Full dataset\train\train\images\palu-tsunami_00000088_pre_disaster.png,Full dataset\train\train\images\palu-tsunami_00000088_post_disaster.png,Full dataset\train\train\labels\palu-tsunami_00000088_pre_disaster.json,Full dataset\train\train\labels\palu-tsunami_00000088_post_disaster.json,211,166,0,29,16
santa-rosa-wildfire_00000134,destroyed,destroyed,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000134_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000134_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000134_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000134_post_disaster.json,25,7,0,0,18
hurricane-harvey_00000491,destroyed,destroyed,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000491_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000491_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000491_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000491_post_disaster.json,175,0,60,114,1
hurricane-matthew_00000175,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000175_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000175_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000175_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000175_post_disaster.json,32,0,5,3,24
socal-fire_00000514,destroyed,destroyed,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000514_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000514_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000514_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000514_post_disaster.json,41,36,2,0,3
socal-fire_00000666,destroyed,destroyed,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000666_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000666_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000666_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000666_post_disaster.json,2,0,0,0,2
socal-fire_00000821,destroyed,destroyed,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000821_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000821_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000821_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000821_post_disaster.json,23,0,0,0,23
hurricane-michael_00000236,destroyed,destroyed,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000236_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000236_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000236_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000236_post_disaster.json,94,42,40,6,6
hurricane-michael_00000260,destroyed,destroyed,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000260_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000260_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000260_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000260_post_disaster.json,33,15,11,4,3
hurricane-matthew_00000376,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000376_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000376_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000376_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000376_post_disaster.json,28,0,1,6,21
socal-fire_00000369,destroyed,destroyed,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000369_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000369_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000369_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000369_post_disaster.json,15,3,0,0,12
socal-fire_00000620,destroyed,destroyed,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000620_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000620_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000620_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000620_post_disaster.json,14,9,0,1,4
mexico-earthquake_00000142,destroyed,destroyed,mexico-earthquake,earthquake,Full dataset\train\train\images\mexico-earthquake_00000142_pre_disaster.png,Full dataset\train\train\images\mexico-earthquake_00000142_post_disaster.png,Full dataset\train\train\labels\mexico-earthquake_00000142_pre_disaster.json,Full dataset\train\train\labels\mexico-earthquake_00000142_post_disaster.json,166,163,1,1,1
hurricane-matthew_00000188,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000188_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000188_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000188_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000188_post_disaster.json,7,0,5,0,2
socal-fire_00000408,destroyed,destroyed,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000408_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000408_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000408_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000408_post_disaster.json,29,14,0,1,14
palu-tsunami_00000110,destroyed,destroyed,palu-tsunami,tsunami,Full dataset\train\train\images\palu-tsunami_00000110_pre_disaster.png,Full dataset\train\train\images\palu-tsunami_00000110_post_disaster.png,Full dataset\train\train\labels\palu-tsunami_00000110_pre_disaster.json,Full dataset\train\train\labels\palu-tsunami_00000110_post_disaster.json,102,9,0,0,93
hurricane-michael_00000337,destroyed,destroyed,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000337_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000337_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000337_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000337_post_disaster.json,22,17,3,0,2
hurricane-florence_00000374,destroyed,destroyed,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000374_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000374_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000374_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000374_post_disaster.json,112,109,2,0,1
hurricane-matthew_00000353,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000353_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000353_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000353_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000353_post_disaster.json,56,48,6,1,1
hurricane-matthew_00000263,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000263_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000263_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000263_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000263_post_disaster.json,29,0,4,1,24
hurricane-michael_00000312,destroyed,destroyed,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000312_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000312_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000312_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000312_post_disaster.json,25,21,2,0,2
hurricane-matthew_00000212,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000212_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000212_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000212_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000212_post_disaster.json,27,0,4,3,20
hurricane-michael_00000120,destroyed,destroyed,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000120_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000120_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000120_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000120_post_disaster.json,54,25,4,21,4
hurricane-matthew_00000264,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000264_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000264_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000264_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000264_post_disaster.json,1,0,0,0,1
hurricane-matthew_00000289,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000289_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000289_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000289_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000289_post_disaster.json,12,1,7,1,3
hurricane-michael_00000402,destroyed,destroyed,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000402_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000402_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000402_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000402_post_disaster.json,65,51,10,3,1
hurricane-harvey_00000207,destroyed,destroyed,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000207_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000207_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000207_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000207_post_disaster.json,10,4,2,0,4
