pair_id,label,class_dir,disaster,disaster_type,pre_image,post_image,pre_json,post_json,building_count,no_damage_buildings,minor_damage_buildings,major_damage_buildings,destroyed_buildings
mexico-earthquake_00000068,no-damage,no_damage,mexico-earthquake,earthquake,Full dataset\train\train\images\mexico-earthquake_00000068_pre_disaster.png,Full dataset\train\train\images\mexico-earthquake_00000068_post_disaster.png,Full dataset\train\train\labels\mexico-earthquake_00000068_pre_disaster.json,Full dataset\train\train\labels\mexico-earthquake_00000068_post_disaster.json,209,209,0,0,0
hurricane-florence_00000451,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000451_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000451_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000451_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000451_post_disaster.json,17,8,2,7,0
hurricane-matthew_00000200,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000200_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000200_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000200_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000200_post_disaster.json,18,0,1,2,15
hurricane-michael_00000067,no-damage,no_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000067_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000067_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000067_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000067_post_disaster.json,83,76,3,2,2
hurricane-florence_00000334,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000334_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000334_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000334_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000334_post_disaster.json,11,4,7,0,0
hurricane-michael_00000036,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000036_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000036_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000036_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000036_post_disaster.json,31,8,18,4,1
socal-fire_00001253,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00001253_pre_disaster.png,Full dataset\train\train\images\socal-fire_00001253_post_disaster.png,Full dataset\train\train\labels\socal-fire_00001253_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00001253_post_disaster.json,0,0,0,0,0
socal-fire_00001196,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00001196_pre_disaster.png,Full dataset\train\train\images\socal-fire_00001196_post_disaster.png,Full dataset\train\train\labels\socal-fire_00001196_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00001196_post_disaster.json,2,2,0,0,0
santa-rosa-wildfire_00000372,no-damage,no_damage,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000372_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000372_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000372_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000372_post_disaster.json,217,217,0,0,0
hurricane-michael_00000133,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000133_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000133_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000133_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000133_post_disaster.json,223,94,99,19,11
hurricane-matthew_00000234,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000234_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000234_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000234_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000234_post_disaster.json,13,0,0,2,11
hurricane-harvey_00000071,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000071_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000071_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000071_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000071_post_disaster.json,16,0,0,14,2
santa-rosa-wildfire_00000324,destroyed,destroyed,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000324_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000324_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000324_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000324_post_disaster.json,17,0,0,0,17
hurricane-harvey_00000035,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000035_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000035_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000035_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000035_post_disaster.json,5,0,0,5,0
hurricane-florence_00000024,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000024_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000024_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000024_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000024_post_disaster.json,15,15,0,0,0
hurricane-michael_00000267,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000267_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000267_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000267_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000267_post_disaster.json,80,43,15,18,4
palu-tsunami_00000064,no-damage,no_damage,palu-tsunami,tsunami,Full dataset\train\train\images\palu-tsunami_00000064_pre_disaster.png,Full dataset\train\train\images\palu-tsunami_00000064_post_disaster.png,Full dataset\train\train\labels\palu-tsunami_00000064_pre_disaster.json,Full dataset\train\train\labels\palu-tsunami_00000064_post_disaster.json,257,250,0,0,7
santa-rosa-wildfire_00000208,destroyed,destroyed,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000208_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000208_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000208_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000208_post_disaster.json,7,0,0,0,7
socal-fire_00001055,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00001055_pre_disaster.png,Full dataset\train\train\images\socal-fire_00001055_post_disaster.png,Full dataset\train\train\labels\socal-fire_00001055_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00001055_post_disaster.json,0,0,0,0,0
hurricane-matthew_00000070,minor-damage,minor_damage,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000070_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000070_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000070_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000070_post_disaster.json,2,1,1,0,0
socal-fire_00000259,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000259_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000259_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000259_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000259_post_disaster.json,0,0,0,0,0
socal-fire_00001115,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00001115_pre_disaster.png,Full dataset\train\train\images\socal-fire_00001115_post_disaster.png,Full dataset\train\train\labels\socal-fire_00001115_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00001115_post_disaster.json,0,0,0,0,0
hurricane-florence_00000148,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000148_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000148_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000148_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000148_post_disaster.json,6,0,0,6,0
hurricane-harvey_00000277,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000277_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000277_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000277_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000277_post_disaster.json,9,0,2,6,1
hurricane-florence_00000501,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000501_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000501_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000501_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000501_post_disaster.json,3,0,0,3,0
socal-fire_00001092,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00001092_pre_disaster.png,Full dataset\train\train\images\socal-fire_00001092_post_disaster.png,Full dataset\train\train\labels\socal-fire_00001092_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00001092_post_disaster.json,59,58,0,0,1
hurricane-matthew_00000179,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000179_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000179_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000179_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000179_post_disaster.json,12,0,0,1,11
midwest-flooding_00000399,major-damage,major_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000399_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000399_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000399_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000399_post_disaster.json,5,0,0,5,0
hurricane-harvey_00000462,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000462_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000462_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000462_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000462_post_disaster.json,58,0,0,48,10
hurricane-michael_00000246,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000246_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000246_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000246_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000246_post_disaster.json,143,77,47,19,0
midwest-flooding_00000293,no-damage,no_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000293_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000293_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000293_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000293_post_disaster.json,4,3,1,0,0
hurricane-michael_00000444,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000444_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000444_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000444_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000444_post_disaster.json,62,23,28,9,2
santa-rosa-wildfire_00000223,destroyed,destroyed,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000223_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000223_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000223_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000223_post_disaster.json,15,2,0,0,13
socal-fire_00000222,minor-damage,minor_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000222_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000222_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000222_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000222_post_disaster.json,23,15,0,2,6
hurricane-michael_00000275,no-damage,no_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000275_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000275_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000275_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000275_post_disaster.json,17,14,2,1,0
hurricane-florence_00000356,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000356_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000356_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000356_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000356_post_disaster.json,6,6,0,0,0
hurricane-florence_00000442,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000442_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000442_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000442_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000442_post_disaster.json,63,0,2,61,0
hurricane-michael_00000151,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000151_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000151_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000151_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000151_post_disaster.json,15,2,6,5,2
hurricane-florence_00000104,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000104_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000104_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000104_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000104_post_disaster.json,17,16,0,1,0
socal-fire_00000995,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000995_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000995_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000995_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000995_post_disaster.json,0,0,0,0,0
socal-fire_00000367,destroyed,destroyed,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000367_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000367_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000367_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000367_post_disaster.json,3,0,0,0,3
hurricane-florence_00000028,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000028_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000028_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000028_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000028_post_disaster.json,108,108,0,0,0
palu-tsunami_00000182,destroyed,destroyed,palu-tsunami,tsunami,Full dataset\train\train\images\palu-tsunami_00000182_pre_disaster.png,Full dataset\train\train\images\palu-tsunami_00000182_post_disaster.png,Full dataset\train\train\labels\palu-tsunami_00000182_pre_disaster.json,Full dataset\train\train\labels\palu-tsunami_00000182_post_disaster.json,614,79,0,24,511
hurricane-matthew_00000075,minor-damage,minor_damage,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000075_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000075_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000075_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000075_post_disaster.json,187,9,167,5,6
hurricane-florence_00000080,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000080_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000080_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000080_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000080_post_disaster.json,5,0,0,5,0
hurricane-harvey_00000273,no-damage,no_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000273_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000273_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000273_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000273_post_disaster.json,0,0,0,0,0
socal-fire_00000821,destroyed,destroyed,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000821_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000821_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000821_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000821_post_disaster.json,23,0,0,0,23
socal-fire_00001088,minor-damage,minor_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00001088_pre_disaster.png,Full dataset\train\train\images\socal-fire_00001088_post_disaster.png,Full dataset\train\train\labels\socal-fire_00001088_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00001088_post_disaster.json,30,21,0,0,9
hurricane-harvey_00000040,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000040_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000040_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000040_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000040_post_disaster.json,14,0,3,11,0
hurricane-harvey_00000391,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000391_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000391_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000391_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000391_post_disaster.json,135,0,26,86,23
hurricane-matthew_00000347,minor-damage,minor_damage,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000347_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000347_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000347_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000347_post_disaster.json,34,7,18,3,6
hurricane-florence_00000070,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000070_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000070_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000070_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000070_post_disaster.json,14,0,1,13,0
socal-fire_00000488,minor-damage,minor_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000488_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000488_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000488_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000488_post_disaster.json,22,14,2,0,6
hurricane-matthew_00000331,major-damage,major_damage,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000331_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000331_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000331_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000331_post_disaster.json,7,0,4,1,2
santa-rosa-wildfire_00000280,destroyed,destroyed,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000280_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000280_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000280_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000280_post_disaster.json,9,0,0,0,9
hurricane-michael_00000527,no-damage,no_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000527_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000527_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000527_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000527_post_disaster.json,230,230,0,0,0
mexico-earthquake_00000166,no-damage,no_damage,mexico-earthquake,earthquake,Full dataset\train\train\images\mexico-earthquake_00000166_pre_disaster.png,Full dataset\train\train\images\mexico-earthquake_00000166_post_disaster.png,Full dataset\train\train\labels\mexico-earthquake_00000166_pre_disaster.json,Full dataset\train\train\labels\mexico-earthquake_00000166_post_disaster.json,7,7,0,0,0
hurricane-florence_00000273,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000273_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000273_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000273_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000273_post_disaster.json,24,20,4,0,0
socal-fire_00000525,major-damage,major_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000525_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000525_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000525_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000525_post_disaster.json,32,14,1,0,17
palu-tsunami_00000125,minor-damage,minor_damage,palu-tsunami,tsunami,Full dataset\train\train\images\palu-tsunami_00000125_pre_disaster.png,Full dataset\train\train\images\palu-tsunami_00000125_post_disaster.png,Full dataset\train\train\labels\palu-tsunami_00000125_pre_disaster.json,Full dataset\train\train\labels\palu-tsunami_00000125_post_disaster.json,966,716,0,53,197
hurricane-florence_00000438,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000438_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000438_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000438_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000438_post_disaster.json,7,0,0,7,0
socal-fire_00000245,destroyed,destroyed,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000245_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000245_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000245_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000245_post_disaster.json,11,0,0,0,11
hurricane-florence_00000476,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000476_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000476_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000476_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000476_post_disaster.json,8,0,0,8,0
hurricane-harvey_00000312,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000312_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000312_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000312_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000312_post_disaster.json,32,0,3,29,0
socal-fire_00000510,destroyed,destroyed,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000510_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000510_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000510_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000510_post_disaster.json,8,1,0,0,7
hurricane-michael_00000204,minor-damage,minor_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000204_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000204_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000204_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000204_post_disaster.json,89,10,66,5,8
santa-rosa-wildfire_00000187,destroyed,destroyed,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000187_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000187_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000187_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000187_post_disaster.json,8,0,0,0,8
santa-rosa-wildfire_00000097,no-damage,no_damage,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000097_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000097_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000097_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000097_post_disaster.json,141,135,0,0,6
hurricane-matthew_00000170,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000170_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000170_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000170_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000170_post_disaster.json,24,0,1,1,22
mexico-earthquake_00000052,no-damage,no_damage,mexico-earthquake,earthquake,Full dataset\train\train\images\mexico-earthquake_00000052_pre_disaster.png,Full dataset\train\train\images\mexico-earthquake_00000052_post_disaster.png,Full dataset\train\train\labels\mexico-earthquake_00000052_pre_disaster.json,Full dataset\train\train\labels\mexico-earthquake_00000052_post_disaster.json,854,837,12,5,0
socal-fire_00000907,minor-damage,minor_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000907_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000907_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000907_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000907_post_disaster.json,5,3,0,0,2
santa-rosa-wildfire_00000063,destroyed,destroyed,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000063_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000063_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000063_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000063_post_disaster.json,236,29,0,1,206
hurricane-matthew_00000116,major-damage,major_damage,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000116_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000116_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000116_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000116_post_disaster.json,2,0,0,2,0
hurricane-matthew_00000211,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000211_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000211_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000211_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000211_post_disaster.json,30,0,5,3,22
socal-fire_00001333,minor-damage,minor_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00001333_pre_disaster.png,Full dataset\train\train\images\socal-fire_00001333_post_disaster.png,Full dataset\train\train\labels\socal-fire_00001333_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00001333_post_disaster.json,20,14,0,0,6
hurricane-florence_00000344,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000344_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000344_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000344_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000344_post_disaster.json,9,4,4,1,0
hurricane-florence_00000245,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000245_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000245_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000245_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000245_post_disaster.json,4,1,3,0,0
hurricane-matthew_00000162,destroyed,destroyed,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000162_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000162_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000162_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000162_post_disaster.json,28,0,0,5,23
